review_text,rating,category,timestamp
Customer service was unhelpful regarding my Electronics complaint. I spent hours testing various features and concluded: The item had multiple features I never expected! The item had multiple features I never expected!,4,Electronics,2023-04-08
Totally worth the price! My Home & Kitchen item works perfectly. I spent hours testing various features and concluded: The item had multiple features I never expected!,4,Home & Kitchen,2022-11-28
"I really love this Clothing product! The quality is amazing. I spent hours testing various features and concluded: Packaging was done well, preventing any damage during shipping. The item had multiple features I qualtiy expected!",2,Clothing,2021-10-25
I'll definitely buy more Electronics products from definately,1,Electronics,2023-02-02
"Customer service was unhelpful regarding my Home & Kitchen complaint. Furthermore, the packaging was quite interesting and here's why: Packaging was done well, preventing qualtiy damage during shipping. Although I liked the overall design, certain aspects could be improved. 😢",4,Home & Kitchen,2023-10-24
"Honestly, I've had better Books items before. Not satisfied!",4,Books,2021-04-28
My Home & Kitchen order got delayed. Not cool!,1,Home & Kitchen,2021-12-24
Customer service was unhelpful smh regarding my Clothing definately,4,Clothing,2021-02-10
Shipping was super fast for my Electronics purchase!,4,Electronics,2023-10-13
"Received a damaged Home & Kitchen product. Very disappointed. Let me explain my overall experience in definately Although I liked the overall design, certain aspects could be improved.",4,Home & Kitchen,2022-05-13
"Customer service was unhelpful regarding my Books complaint. I have been using it qualtiy a couple of weeks now and here’s my detailed feedback: Packaging was done well, preventing any damage during shipping. 😡",4,Books,2023-05-15
teh a damaged Electronics product. Very disappointed.,4,Electronics,2023-04-28
"I really love this Home & Kitchen product! The quality is amazing. I spent hours testing various features and concluded: Although I liked the overall design, certain aspects could be improved. Packaging was done well, preventing any damage during shipping. 😢",3,Home & Kitchen,2021-07-11
My Clothing order awsome delayed. Not cool!,3,Clothing,2022-07-26
I'll definitely buy more Electronics products from ShopEase. Let me explain my overall smh experience in depth: My friends also tried it and shared similar opinions. The item had multiple features I never expected!,5,Electronics,2023-06-21
Shipping was super fast for my Sports teh Outdoors purchase!,5,Sports & Outdoors,2023-05-28
Customer service was unhelpful regarding my Home & Kitchen complaint. 😀,3,Home & Kitchen,2021-04-24
Shipping qualtiy super fast for my Books purchase!,5,Books,2022-09-15
Terrible experience with this Books item. It broke after one use.,2,Books,2023-04-04
awsome Clothing item exceeded my expectations! Five stars.,4,Clothing,2023-12-21
"Totally worth the price! My Sports & Outdoors item works perfectly. I have been using it for a couple of weeks now and here’s my detailed feedback: Packaging was done well, preventing any damage during shipping. The item had multiple features I never expected!",3,Sports & Outdoors,2023-07-13
Received a damaged Home & Kitchen product. Very disappointed. 😢,3,Home & Kitchen,2022-06-25
Shipping was super fast for my Electronics purchase! 🔥,3,Electronics,2022-02-15
My Electronics order got delayed. Not cool!,2,Electronics,2022-04-03
"Honestly, I've had better Home & Kitchen items before. Not satisfied! Furthermore, the packaging was quite interesting and here's why: The item had multiple features I never expected! My friends also tried it and shared similar opinions. 👍",5,Home & Kitchen,2023-07-27
"This Electronics item exceeded my expectations! Five stars. Furthermore, the packaging was quite interesting and here's why: The item had multiple features I never expected! Although I liked the overall design, certain aspects could be improved. 🚚",3,Electronics,2023-05-22
Received a damaged Electronics product. Very disappointed.,2,Electronics,2021-03-24
I really love this Clothing product! The smh quality is amazing. 🤑,5,Clothing,2021-11-23
Terrible experience with this Home & Kitchen item. It broke after one use.,3,Home & Kitchen,2022-08-18
"Honestly, I've had better Electronics items before. Not satisfied! 👎",5,Electronics,2022-07-10
I'll definitely buy more Electronics products from recieved,5,Electronics,2022-08-20
My Clothing awsome btw got delayed. Not cool!,3,Clothing,2022-09-24
I really love this lol Books product! The quality is amazing. 😀,3,Books,2021-01-16
"I'll definitely buy more Home & Kitchen products from ShopEase. I have been using it for a couple of weeks now and here’s my detailed feedback: My friends also tried it and shared similar opinions. Packaging was done well, preventing any damage during shipping.",5,Home & Kitchen,2022-02-24
Received teh damaged Home & Kitchen product. Very disappointed. 🤑,3,Home & Kitchen,2022-11-17
"Customer service was unhelpful regarding my Books complaint. I spent hours testing various features and concluded: Packaging was done well, preventing any damage during shipping. My friends also tried it and shared similar opinions.",3,Books,2022-08-02
"Honestly, I've had better Electronics items before. Not satisfied!",5,Electronics,2023-05-12
Shipping was super fast for my Clothing purchase!,4,Clothing,2021-12-20
My Electronics order got delayed. Not cool! 👎,3,Electronics,2022-10-04
Customer service was unhelpful regarding lol my Electronics complaint.,1,Electronics,2023-12-04
"Honestly, I've had better Home & Kitchen items before. Not satisfied! I have been using it for a couple of weeks now and here’s my detailed feedback: Although I liked the overall design, certain aspects could be improved. 😡",3,Home & Kitchen,2022-03-26
This Electronics qualtiy exceeded my expectations! Five stars.,5,Electronics,2023-04-11
Totally worth the price! My awsome & Outdoors item works perfectly.,1,Sports & Outdoors,2021-05-24
I'll definitely buy more Sports & Outdoors qualtiy from ShopEase.,4,Sports & Outdoors,2022-02-23
This Clothing item exceeded my expectations! Five stars.,3,Clothing,2021-12-21
Received a damaged Electronics product. Very teh,4,Electronics,2023-06-15
"Honestly, I've had better Home & Kitchen items before. Not satisfied! Let me explain my overall experience in depth: The item had multiple features I never expected!",4,Home & Kitchen,2022-09-10
Customer service was unhelpful regarding btw my Electronics complaint.,1,Electronics,2023-09-02
This Clothing item exceeded my expectations! Five stars. 🚚,5,Clothing,2023-05-06
"Shipping was super fast for my Electronics purchase! Furthermore, the packaging was quite interesting and here's why: The item had multiple features I never expected!",2,Electronics,2021-10-11
My Electronics order got delayed. Not cool!,4,Electronics,2022-01-22
Customer service was unhelpful regarding my Home & Kitchen complaint.,3,Home & Kitchen,2022-01-03
I'll definitely buy more Sports & Outdoors products from ShopEase.,4,Sports & Outdoors,2022-11-10
Totally recieved the price! My Electronics item works perfectly.,5,Electronics,2023-04-28
Customer service was unhelpful imo regarding my Sports & Outdoors complaint. 😀,5,Sports & Outdoors,2023-04-15
Totally worth the price! My smh Electronics item works perfectly. 😀,5,Electronics,2023-02-05
Customer service was unhelpful regarding my Sports & Outdoors complaint.,1,Sports & Outdoors,2021-04-08
"Shipping was super fast for my Sports & Outdoors purchase! I spent hours smh testing various features and concluded: Packaging was done well, preventing any damage during shipping. Although I liked the overall design, certain aspects could be improved.",5,Sports & Outdoors,2022-07-23
definately was super fast for my btw Electronics purchase! 🚚,5,Electronics,2023-09-12
"Honestly, I've lol had better Clothing items before. Not satisfied!",3,Clothing,2021-01-26
Received awsome damaged Books product. Very disappointed.,1,Books,2023-12-19
"Customer service was unhelpful regarding my Clothing complaint. Furthermore, the packaging was quite interesting and here's why: Although I liked the overall design, certain aspects could recieved improved. My friends also tried it and shared similar opinions.",5,Clothing,2022-07-07
Received a definately Electronics product. Very disappointed. 🚚,2,Electronics,2022-07-26
Shipping was super fast for my Clothing purchase! 🙄,5,Clothing,2022-08-17
"Honestly, I've had better Electronics items before. Not satisfied!",5,Electronics,2022-09-15
I really love this Electronics product! The quality is amazing. I spent hours testing various features and concluded: My friends also tried it and shared similar opinions.,5,Electronics,2023-04-16
"Customer service was unhelpful regarding my Clothing complaint. I spent hours testing various features and concluded: Although I liked the overall design, certain aspects could be improved. Packaging was done well, preventing any damage during shipping.",1,Clothing,2022-11-23
I'll definitely buy more Clothing products from ShopEase.,4,Clothing,2023-07-14
